,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
353,2010-11-26,Oklahoma City Thunder,Nenad Krstic,placed on IL with back spasms,Nenad Krstic,2.0,0.0,0,regular,2010,16,back,torso
356,2010-11-26,Boston Celtics,Delonte West,placed on IL withi broken right wrist,Delonte West,39.0,0.0,0,regular,2010,16,wrist,arm
357,2010-11-26,Chicago Bulls,Derrick Rose,placed on IL with sore neck,Derrick Rose,1.0,0.0,0,regular,2010,14,neck,head
358,2010-11-26,Memphis Grizzlies,Acie Law,placed on IL with flu,Acie Law,2.0,0.0,0,regular,2010,16,sick,sick
360,2010-11-27,Golden State Warriors,Brandan Wright,placed on IL with strained lower back,Brandan Wright,12.0,0.0,0,regular,2010,17,back,torso
361,2010-11-27,Dallas Mavericks,Alexis Ajinca / Alex Ajinca,placed on IL,Alexis Ajinca,5.0,0.0,0,regular,2010,16,roster move,healthy inactive
365,2010-11-27,Milwaukee Bucks,Carlos Delfino,placed on IL witih strained neck,Carlos Delfino,10.0,0.0,0,regular,2010,16,neck,head
367,2010-11-27,Philadelphia 76ers,Craig Brackins,placed on IL,Craig Brackins,12.0,0.0,0,regular,2010,17,roster move,healthy inactive
368,2010-11-27,Chicago Bulls,John Lucas III,placed on IL,No Match,11.0,0.0,0,regular,2010,15,roster move,healthy inactive
370,2010-11-28,Indiana Pacers,Paul George,placed on IL,Paul George,8.0,0.0,0,regular,2010,15,roster move,healthy inactive
372,2010-11-28,Denver Nuggets,Renaldo Balkman,placed on IL,Renaldo Balkman,2.0,0.0,0,regular,2010,16,roster move,healthy inactive
373,2010-11-28,New Jersey Nets,Joe Smith (Leynard),placed on IL,Joe Smith,6.0,0.0,0,regular,2010,17,roster move,healthy inactive
375,2010-11-28,New York Knicks,Ronny Turiaf,placed on IL with sore left knee,Ronny Turiaf,4.0,0.0,0,regular,2010,18,knee,knee
377,2010-11-29,New Orleans Hornets,Aaron Gray,placed on IL,Aaron Gray,3.0,0.0,0,regular,2010,17,roster move,healthy inactive
379,2010-11-29,Oklahoma City Thunder,Byron Mullens / B.J. Mullens,placed on IL,Byron Mullens,1.0,0.0,0,regular,2010,18,roster move,healthy inactive
382,2010-11-30,Orlando Magic,Malik Allen,placed on IL,Malik Allen,1.0,0.0,0,regular,2010,17,roster move,healthy inactive
384,2010-11-30,Memphis Grizzlies,Darrell Arthur,placed on IL with strained left groin,Darrell Arthur,2.0,0.0,0,regular,2010,18,groin,upper leg
387,2010-12-01,Washington Wizards,Hamady Ndiaye / Hamady N'Diaye,placed on IL,Hamady N'Diaye,6.0,0.0,0,regular,2010,17,roster move,healthy inactive
389,2010-12-01,Oklahoma City Thunder,Kevin Durant,placed on IL with sprained left knee,Kevin Durant,2.0,0.0,0,regular,2010,19,knee,knee
392,2010-12-01,New Jersey Nets,Devin Harris,placed on IL with sprained left knee,Devin Harris,2.0,0.0,0,regular,2010,19,knee,knee
394,2010-12-01,Toronto Raptors,Reggie Evans,placed on IL recovering from surgery to repair broken right foot,Reggie Evans,46.0,0.0,0,regular,2010,18,foot,foot
396,2010-12-01,Orlando Magic,J.J. Redick,placed on IL with stomach virus,JJ Redick,1.0,0.0,0,regular,2010,18,sick,sick
398,2010-12-01,Dallas Mavericks,Dominique Jones,placed on IL,Dominique Jones,15.0,0.0,0,regular,2010,18,roster move,healthy inactive
399,2010-12-01,Atlanta Hawks,Joe Johnson,placed on IL with loose particle in right elbow,Joe Johnson,9.0,0.0,0,regular,2010,19,elbow,arm
401,2010-12-01,Los Angeles Clippers,Randy Foye,placed on IL with strained left hamstring,Randy Foye,7.0,0.0,0,regular,2010,19,hamstring,upper leg
403,2010-12-01,Chicago Bulls,Brian Scalabrine,placed on IL,Brian Scalabrine,1.0,0.0,0,regular,2010,16,roster move,healthy inactive
406,2010-12-03,Washington Wizards,Nick Young,placed on IL with bruised left thigh,Nick Young,1.0,0.0,0,regular,2010,18,quad,upper leg
408,2010-12-03,Indiana Pacers,Jeff Foster,placed on IL,Jeff Foster,2.0,0.0,0,regular,2010,18,roster move,healthy inactive
410,2010-12-03,Denver Nuggets,Melvin Ely,placed on IL,Melvin Ely,1.0,0.0,0,regular,2010,18,roster move,healthy inactive
412,2010-12-03,Orlando Magic,Mickael Pietrus,placed on IL with stomach flu,Mickael Pietrus,2.0,0.0,0,regular,2010,19,sick,sick
415,2010-12-03,Los Angeles Clippers,Willie Warren,placed on IL,Willie Warren,2.0,0.0,0,regular,2010,20,roster move,healthy inactive
416,2010-12-03,Chicago Bulls,Kurt Thomas,placed on IL,Kurt Thomas,1.0,0.0,0,regular,2010,17,roster move,healthy inactive
417,2010-12-03,Charlotte Bobcats,DeSagana Diop,placed on IL (P),DeSagana Diop,4.0,0.0,0,regular,2010,19,roster move,healthy inactive
419,2010-12-03,Portland Trailblazers,Luke Babbitt,placed on IL,Luke Babbitt,9.0,0.0,0,regular,2010,19,roster move,healthy inactive
421,2010-12-03,Philadelphia 76ers,Darius Songaila,placed on IL,Darius Songaila,3.0,0.0,0,regular,2010,19,roster move,healthy inactive
422,2010-12-03,Memphis Grizzlies,DeMarre Carroll,placed on IL,DeMarre Carroll,1.0,0.0,0,regular,2010,20,roster move,healthy inactive
424,2010-12-04,Minnesota Timberwolves,Anthony Tolliver,placed on IL with sprained MCL in right knee,Anthony Tolliver,17.0,0.0,0,regular,2010,20,MCL,knee
427,2010-12-04,Cleveland Cavaliers,J.J. Hickson,placed on IL with illness,JJ Hickson,1.0,0.0,0,regular,2010,19,sick,sick
429,2010-12-04,Chicago Bulls,Brian Scalabrine,placed on IL,Brian Scalabrine,1.0,0.0,0,regular,2010,18,roster move,healthy inactive
430,2010-12-04,Milwaukee Bucks,Drew Gooden,placed on IL with left foot injury,Drew Gooden,1.0,0.0,0,regular,2010,19,foot,foot
431,2010-12-04,Cleveland Cavaliers,Joey Graham,placed on IL with illness,Joey Graham,1.0,0.0,0,regular,2010,19,sick,sick
432,2010-12-05,Denver Nuggets,Chris Andersen,placed on IL with fracture in lower back,Chris Andersen,8.0,0.0,0,regular,2010,19,back,torso
434,2010-12-05,Washington Wizards,Kevin Seraphin,placed on IL (P),Kevin Seraphin,1.0,0.0,0,regular,2010,19,roster move,healthy inactive
436,2010-12-05,Oklahoma City Thunder,Morris Peterson,placed on IL,Morris Peterson,4.0,0.0,0,regular,2010,21,roster move,healthy inactive
438,2010-12-05,New Jersey Nets,Ben Uzoh,placed on IL,Ben Uzoh,1.0,0.0,0,regular,2010,21,roster move,healthy inactive
441,2010-12-05,New Orleans Hornets,Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,placed on IL with illness,Didier Ilunga-Mbenga,1.0,0.0,0,regular,2010,20,sick,sick
445,2010-12-05,Cleveland Cavaliers,Samardo Samuels,placed on IL,Samardo Samuels,6.0,0.0,0,regular,2010,20,roster move,healthy inactive
446,2010-12-05,Cleveland Cavaliers,Manny Harris,placed on IL,Manny Harris,2.0,0.0,0,regular,2010,20,roster move,healthy inactive
449,2010-12-06,Orlando Magic,Ryan Anderson,placed on IL,Ryan Anderson,8.0,0.0,0,regular,2010,21,roster move,healthy inactive
451,2010-12-06,New York Knicks,Bill Walker,placed on IL,No Match,1.0,0.0,0,regular,2010,22,roster move,healthy inactive
452,2010-12-06,Los Angeles Clippers,Chris Kaman,placed on IL with sprained left ankle,Chris Kaman,34.0,0.0,0,regular,2010,22,ankle,lower leg
455,2010-12-06,Chicago Bulls,Kurt Thomas,placed on IL,Kurt Thomas,1.0,0.0,0,regular,2010,19,roster move,healthy inactive
456,2010-12-06,Milwaukee Bucks,Brian Skinner,placed on IL,Brian Skinner,1.0,0.0,0,regular,2010,20,roster move,healthy inactive
457,2010-12-06,Atlanta Hawks,Jordan Crawford,placed on IL,Jordan Crawford,3.0,0.0,0,regular,2010,22,roster move,healthy inactive
458,2010-12-07,Golden State Warriors,Rodney Carney,placed on IL with sprained left ankle,Rodney Carney,5.0,0.0,0,regular,2010,21,ankle,lower leg
462,2010-12-07,Washington Wizards,Andray Blatche,placed on IL with bruised hip,Andray Blatche,2.0,0.0,0,regular,2010,20,hip,upper leg
463,2010-12-07,New Jersey Nets,Stephen Graham,placed on IL,Stephen Graham,2.0,0.0,0,regular,2010,22,roster move,healthy inactive
465,2010-12-07,Dallas Mavericks,Tyson Chandler,placed on IL with stomach flu,Tyson Chandler,1.0,0.0,0,regular,2010,21,sick,sick
467,2010-12-08,Detroit Pistons,DaJuan Summers,placed on IL,DaJuan Summers,4.0,0.0,0,regular,2010,23,roster move,healthy inactive
469,2010-12-08,Indiana Pacers,Dahntay Jones,placed on IL,Dahntay Jones,2.0,0.0,0,regular,2010,20,roster move,healthy inactive
470,2010-12-08,New York Knicks,Andy Rautins,placed on IL,Andy Rautins,11.0,0.0,0,regular,2010,23,roster move,healthy inactive
472,2010-12-08,New Orleans Hornets,Aaron Gray,placed on IL,Aaron Gray,3.0,0.0,0,regular,2010,21,roster move,healthy inactive
474,2010-12-08,Cleveland Cavaliers,Jamario Moon,placed on IL,Jamario Moon,4.0,0.0,0,regular,2010,22,roster move,healthy inactive
476,2010-12-08,Milwaukee Bucks,Drew Gooden,placed on IL,Drew Gooden,2.0,0.0,0,regular,2010,21,roster move,healthy inactive
478,2010-12-08,Chicago Bulls,Brian Scalabrine,placed on IL,Brian Scalabrine,2.0,0.0,0,regular,2010,20,roster move,healthy inactive
480,2010-12-09,Philadelphia 76ers,Jason Kapono,placed on IL with calf injury,Jason Kapono,10.0,0.0,0,regular,2010,22,calf,lower leg
483,2010-12-09,New Jersey Nets,Ben Uzoh,placed on IL,Ben Uzoh,2.0,0.0,0,regular,2010,23,roster move,healthy inactive
484,2010-12-09,New Jersey Nets,Derrick Favors,placed on IL with bruised thigh,Derrick Favors,1.0,0.0,0,regular,2010,23,quad,upper leg
486,2010-12-09,Dallas Mavericks,Alexis Ajinca / Alex Ajinca,placed on IL,Alexis Ajinca,6.0,0.0,0,regular,2010,22,roster move,healthy inactive
489,2010-12-11,Oklahoma City Thunder,Byron Mullens / B.J. Mullens,placed on IL,Byron Mullens,0.0,0.0,0,regular,2010,25,roster move,healthy inactive
492,2010-12-11,Golden State Warriors,Stephen Curry,placed on IL with sprained left ankle (P),Stephen Curry,5.0,0.0,0,regular,2010,24,ankle,lower leg
493,2010-12-11,Washington Wizards,Kevin Seraphin,placed on IL,Kevin Seraphin,0.0,0.0,0,regular,2010,23,roster move,healthy inactive
494,2010-12-11,Toronto Raptors,Jose Calderon,placed on IL with left foot injury,Jose Calderon,3.0,0.0,0,regular,2010,24,foot,foot
497,2010-12-11,Charlotte Bobcats,Tyrus Thomas,placed on IL,Tyrus Thomas,1.0,0.0,0,regular,2010,23,roster move,healthy inactive
499,2010-12-11,Atlanta Hawks,Zaur Pachulia / Zaza Pachulia,placed on IL with illness,Zaza Pachulia,57.0,0.0,1,regular,2010,25,sick,sick
501,2010-12-11,Chicago Bulls,Kurt Thomas,placed on IL,Kurt Thomas,3.0,0.0,0,regular,2010,22,roster move,healthy inactive
503,2010-12-11,Indiana Pacers,Jeff Foster,placed on IL,Jeff Foster,10.0,0.0,0,regular,2010,22,roster move,healthy inactive
504,2010-12-11,Charlotte Bobcats,Sherron Collins,placed on IL,Sherron Collins,5.0,0.0,0,regular,2010,23,roster move,healthy inactive
506,2010-12-12,Oklahoma City Thunder,Nenad Krstic,placed on IL with sprained lower back,Nenad Krstic,6.0,0.0,0,regular,2010,25,back,torso
508,2010-12-12,New Jersey Nets,Troy Murphy,placed on IL,Troy Murphy,2.0,0.0,0,regular,2010,24,roster move,healthy inactive
509,2010-12-12,New Jersey Nets,Damion James,placed on IL with broken right foot,Damion James,34.0,0.0,0,regular,2010,24,foot,foot
513,2010-12-13,Indiana Pacers,Danny Granger,placed on IL with sprained left ankle,Danny Granger,1.0,0.0,0,regular,2010,23,ankle,lower leg
515,2010-12-13,Dallas Mavericks,Alexis Ajinca / Alex Ajinca,placed on IL (P),Alexis Ajinca,4.0,0.0,0,regular,2010,24,roster move,healthy inactive
516,2010-12-13,Indiana Pacers,A.J. Price,placed on IL,AJ Price,3.0,0.0,0,regular,2010,23,roster move,healthy inactive
517,2010-12-13,New Orleans Hornets,Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,placed on IL,Didier Ilunga-Mbenga,1.0,0.0,0,regular,2010,24,roster move,healthy inactive
519,2010-12-13,Memphis Grizzlies,DeMarre Carroll,placed on IL,DeMarre Carroll,11.0,0.0,0,regular,2010,25,roster move,healthy inactive
521,2010-12-13,Milwaukee Bucks,Brian Skinner,placed on IL,Brian Skinner,3.0,0.0,0,regular,2010,23,roster move,healthy inactive
525,2010-12-14,Washington Wizards,John Wall (a),placed on IL with right knee tendinitis (P) / sore left foot (CBC),John Wall,59.0,0.0,1,regular,2010,23,foot,foot
526,2010-12-14,Washington Wizards,Andray Blatche,placed on IL with sore left knee,Andray Blatche,2.0,0.0,0,regular,2010,23,knee,knee
529,2010-12-14,Minnesota Timberwolves,Sundiata Gaines,placed on IL,Sundiata Gaines,3.0,0.0,0,regular,2010,25,roster move,healthy inactive
530,2010-12-14,Minnesota Timberwolves,Kosta Koufos,placed on IL,Kosta Koufos,2.0,0.0,0,regular,2010,25,roster move,healthy inactive
532,2010-12-14,New Jersey Nets,Terrence Williams,placed on IL,Terrence Williams,2.0,0.0,0,regular,2010,25,roster move,healthy inactive
533,2010-12-14,Los Angeles Lakers,Devin Ebanks,placed on IL,Devin Ebanks,1.0,0.0,0,regular,2010,25,roster move,healthy inactive
536,2010-12-14,Charlotte Bobcats,Eduardo Najera,placed on IL,Eduardo Najera,5.0,0.0,0,regular,2010,24,roster move,healthy inactive
537,2010-12-14,Charlotte Bobcats,DeSagana Diop,placed on IL,DeSagana Diop,1.0,0.0,0,regular,2010,24,roster move,healthy inactive
540,2010-12-15,Phoenix Suns,Garret Siler,placed on IL,Garret Siler,4.0,0.0,0,regular,2010,24,roster move,healthy inactive
542,2010-12-15,Los Angeles Lakers,Joe Smith (Leynard),placed on IL,Joe Smith,1.0,0.0,0,regular,2010,26,roster move,healthy inactive
545,2010-12-15,New Orleans Hornets,Aaron Gray,placed on IL,Aaron Gray,3.0,0.0,0,regular,2010,25,roster move,healthy inactive
547,2010-12-15,Los Angeles Clippers,Willie Warren,placed on IL,Willie Warren,2.0,0.0,0,regular,2010,26,roster move,healthy inactive
549,2010-12-15,Chicago Bulls,Kurt Thomas,placed on IL (P),Kurt Thomas,1.0,0.0,0,regular,2010,24,roster move,healthy inactive
551,2010-12-15,Charlotte Bobcats,Gerald Wallace,placed on IL with sprained left ankle,Gerald Wallace,5.0,0.0,0,regular,2010,25,ankle,lower leg
554,2010-12-16,Washington Wizards,Yi Jianlian / Jianlian Yi,placed on IL with sprained right knee,Yi Jianlian,7.0,0.0,0,regular,2010,24,knee,knee
556,2010-12-16,Atlanta Hawks,Jamal Crawford,placed on IL with sore back,Jamal Crawford,5.0,0.0,0,regular,2010,27,back,torso
557,2010-12-16,New Jersey Nets,Sasha Vujacic,placed on IL,Sasha Vujacic,1.0,0.0,0,regular,2010,26,roster move,healthy inactive
560,2010-12-17,Minnesota Timberwolves,Lazar Hayward,placed on IL,Lazar Hayward,1.0,0.0,0,regular,2010,27,roster move,healthy inactive
562,2010-12-17,Oklahoma City Thunder,Morris Peterson,placed on IL,Morris Peterson,,,1,regular,2010,27,roster move,healthy inactive
565,2010-12-17,Detroit Pistons,Austin Daye,placed on IL with strained hamstring,Austin Daye,2.0,0.0,0,regular,2010,27,hamstring,upper leg
566,2010-12-17,Indiana Pacers,Paul George,placed on IL,Paul George,5.0,0.0,0,regular,2010,25,roster move,healthy inactive
567,2010-12-17,New Jersey Nets,Anthony Morrow,placed on IL,Anthony Morrow,11.0,0.0,0,regular,2010,27,roster move,healthy inactive
568,2010-12-17,Toronto Raptors,Predrag Stojakovic / Peja Stojakovic,placed on IL with swollen left knee,Peja Stojakovic,24.0,0.0,0,regular,2010,27,knee,knee
569,2010-12-17,Los Angeles Lakers,Devin Ebanks,placed on IL,Devin Ebanks,1.0,0.0,0,regular,2010,27,roster move,healthy inactive
571,2010-12-17,Cleveland Cavaliers,Joey Graham,placed on IL with partially torn right quadriceps,Joey Graham,13.0,0.0,0,regular,2010,26,quad,upper leg
574,2010-12-17,Cleveland Cavaliers,Leon Powe,placed on IL with finger injury,Leon Powe,3.0,0.0,0,regular,2010,26,finger,hand
576,2010-12-17,Utah Jazz,Jeremy Evans,placed on IL,Jeremy Evans,1.0,0.0,0,regular,2010,27,roster move,healthy inactive
578,2010-12-17,Atlanta Hawks,Jordan Crawford,placed on IL,Jordan Crawford,3.0,0.0,0,regular,2010,28,roster move,healthy inactive
583,2010-12-18,Washington Wizards,John Wallace,placed on IL with right knee tendinitis,John Wallace,3.0,0.0,0,regular,2010,25,knee,knee
585,2010-12-18,Golden State Warriors,Andris Biedrins,placed on IL with sprained left ankle,Andris Biedrins,9.0,0.0,0,regular,2010,26,ankle,lower leg
587,2010-12-18,Utah Jazz,Gordon Hayward,placed on IL,Gordon Hayward,1.0,0.0,0,regular,2010,28,roster move,healthy inactive
588,2010-12-18,Minnesota Timberwolves,Darko Milicic,placed on IL with sprained ankle,Darko Milicic,1.0,0.0,0,regular,2010,28,ankle,lower leg
591,2010-12-18,Los Angeles Clippers,Brian Cook,placed on IL with sprained right ankle,Brian Cook,15.0,0.0,0,regular,2010,28,ankle,lower leg
593,2010-12-18,Chicago Bulls,Joakim Noah,placed on IL recovering from surgery on right thumb to repair torn ligament,Joakim Noah,30.0,0.0,0,regular,2010,25,finger,hand
594,2010-12-18,Portland Trailblazers,Joel Przybilla,placed on IL with left ankle injury,Joel Przybilla,7.0,0.0,0,regular,2010,28,ankle,lower leg
